t,x,y,z,exec_clr,status
6.339999999999953,13.809464067682162,1.7410292882272975,2.1433543341682824,3.66371461507296,1
6.359999999999952,13.865070944492091,1.739966436375173,2.1435971820506814,3.7151348159892246,1
6.379999999999952,13.920643320587052,1.7388712384350533,2.143839588406435,3.766630534563064,1
6.3999999999999515,13.97618301838171,1.737745414162391,2.1440817867823903,3.818199546130901,1
6.419999999999951,14.03169157303126,1.7365906479431805,2.144324001909406,3.8104198705845143,1
6.439999999999951,14.087170237064079,1.7354085891007864,2.1445664498088064,3.758096465394762,1
6.45999999999995,14.142620225446416,1.734200843735439,2.1448093384043156,3.7058827284355016,1
6.47999999999995,14.198043433658242,1.7329689502673606,2.145052869243084,3.653780877618783,1
6.499999999999949,14.25344178320843,1.7317144041071713,2.1452972363504488,3.60179332450957,1
6.519999999999949,14.308817209271796,1.7304386603221091,2.145542626189503,3.549922702097214,1
6.5399999999999485,14.364171433326575,1.729143140688159,2.1457892175540625,3.4981720942998478,1
6.559999999999948,14.419505891217057,1.727829236159986,2.1460371815762143,3.4465451188696528,1
6.579999999999948,14.474821737743735,1.726498307146887,2.1462866818179323,3.3950459392683707,1
6.599999999999947,14.530120049145117,1.7251516732155707,2.146537872581755,3.3436790919116053,1
6.619999999999947,14.585402414937528,1.72379058246147,2.146790893846888,3.2924489526913203,1
6.639999999999946,14.640670337573834,1.7224162449149216,2.1470458770293654,3.2413603279688386,1
6.659999999999946,14.695925037510007,1.7210298435617097,2.1473029468970317,3.1904186614521204,1
6.6799999999999455,14.751167457768394,1.7196325345850356,2.1475622216565053,3.139630054642286,1
6.699999999999945,14.80639846667198,1.71822543608208,2.14782381135408,3.0890011051060595,1
6.719999999999945,14.861619450457404,1.7168095945458057,2.1480878131161862,3.0385383891603386,1
6.739999999999944,14.916831712003319,1.7153860211002354,2.1483543166598182,2.988249060272078,1
6.759999999999944,14.972036275583699,1.7139557034487907,2.1486234061075344,2.938141066639519,1
6.779999999999943,15.02723389140678,1.7125196060920165,2.148895160062897,2.888223184918688,1
6.799999999999943,15.082425238833912,1.7110786579928101,2.149169650249081,2.838504875018664,1
6.8199999999999426,15.137611520458028,1.709633716066871,2.149446937451983,2.788995786020508,1
6.839999999999942,15.19279385921698,1.7081856046690755,2.149727076214265,2.739706367566948,1
6.859999999999942,15.247973102605066,1.706735128560949,2.1500101163843817,2.690648104506505,1
6.879999999999941,15.303149984490927,1.7052830632397937,2.150296102137279,2.641833429443403,1
6.899999999999941,15.358325596416913,1.7038301262680522,2.1505850690313886,2.5932753671455253,1
6.91999999999994,15.413500911232308,1.702377008227094,2.1508770474394128,2.5449880425535416,1
6.93999999999994,15.468676629008097,1.700924382900513,2.1511720636892533,2.4969868965938473,1
6.95999999999994,15.523853339478444,1.6994728968787034,2.151470139229578,2.449288624420802,1
6.979999999999939,15.579031995190261,1.6980231388223905,2.151771288116338,2.4019108529216884,1
6.999999999999939,15.634213433096406,1.6965756725844752,2.152075519959244,2.3548726720051145,1
7.019999999999938,15.689398219799479,1.6951310480786044,2.1523828409033112,2.3081948778650796,1
7.039999999999938,15.74458681421748,1.6936897907902984,2.1526932529743372,2.261899945791302,1
7.059999999999937,15.799780041458465,1.6922523708053596,2.1530067520888267,2.2160117528982926,1
7.079999999999937,15.854978613716112,1.6908192360837049,2.1533233303958736,2.1705561358398144,1
7.099999999999937,15.910182975258085,1.6893908233631025,2.15364297706481,2.125561166487712,1
7.119999999999936,15.965393465935943,1.68796754596707,2.153965678473238,2.0810571642002893,1
7.139999999999936,16.02061079754333,1.6865497578518789,2.154291418746552,2.037076466965697,1
7.159999999999935,16.07583557193143,1.6851377920047375,2.1546201795542386,1.9936540191889873,1
7.179999999999935,16.131068125093044,1.683731973015376,2.154951940040922,1.950827678617365,1
7.1999999999999345,16.18630853160836,1.6823326171499837,2.1552866768692835,1.908638391317234,1
7.219999999999934,16.241556609090797,1.6809400324251413,2.155624364262981,1.867130368499806,1
7.239999999999934,16.29681192263274,1.6795545186817575,2.1559649740495663,1.8263512617432276,1
7.259999999999933,16.35207407987567,1.6781763514999803,2.1563084743092436,1.7863521174874675,1
7.279999999999933,16.40734359736678,1.6768057348997973,2.1566548254119375,1.7471869331628573,1
7.299999999999932,16.462621015695863,1.6754428518063575,2.1570039845485525,1.708913520971921,1
7.319999999999932,16.517906610821328,1.674087880522537,2.15735590720531,1.671593859224961,1
7.3399999999999315,16.57320039851076,1.6727409947646417,2.1577105471993976,1.6352941819051867,1
7.359999999999931,16.628502138781556,1.6714023636981092,2.158067856714622,1.6000850179815922,1
7.379999999999931,16.68381158122585,1.6700719382809819,2.1584277798821807,1.5660408510331683,1
7.39999999999993,16.73912918414616,1.6687488246786835,2.158790233945431,1.5332391012860314,1
7.41999999999993,16.7944553824042,1.6674319504527468,2.159155129515944,1.5017609263681144,1
7.439999999999929,16.84979034896229,1.6661202814356344,2.1595223771699703,1.4716912337758805,1
7.459999999999929,16.905118228999683,1.6648218643582302,2.15989286026733,1.4431337513297817,1
7.4799999999999285,16.960361559870297,1.663579764501607,2.160271220969304,1.4162525040929312,1
7.499999999999928,17.015431553185923,1.662442890390102,2.160662714485446,1.391216130048505,1
7.519999999999928,17.070244186105644,1.6614567345858864,2.1610722123545156,1.3681791971766566,1
7.539999999999927,17.124720084664002,1.660663459674679,2.1615042121106094,1.3472799844429981,1
7.559999999999927,17.178784407099243,1.6601019842514544,2.1619628469492618,1.3286382451281422,1
7.579999999999926,17.23236672718146,1.6598080689061572,2.1624518953935636,1.3123530751152042,1
7.599999999999926,17.28540091754078,1.6598144022094112,2.1629747909602735,1.2985010245272968,1
7.6199999999999255,17.337839177344694,1.6601432928975033,2.163533846063287,1.2871244755538878,1
7.639999999999925,17.389692791290525,1.6607856442290974,2.164128023705807,1.2782056026826638,1
7.659999999999925,17.440986910031675,1.6617250533578714,2.1647555087388484,1.2717056550366512,1
7.679999999999924,17.49174601711615,1.6629454738679463,2.1654145236289555,1.2675765045052505,1
7.699999999999924,17.54199399014463,1.6644312756507254,2.1661033359832533,1.2657610943709174,1
7.719999999999923,17.591754271902932,1.6661674256743542,2.1668202811665953,1.2661942749320392,1
7.739999999999923,17.641049716261747,1.6681392866906704,2.1675637373883756,1.2681392866906704,1
7.7599999999999225,17.689902540776693,1.6703325499192514,2.168332117402329,1.2703325499192513,1
7.779999999999922,17.738334333311762,1.672733232082949,2.169123868206367,1.272733232082949,1
7.799999999999922,17.786366128472597,1.6753277506504516,2.1699374805117873,1.2753277506504515,1
7.819999999999921,17.83401862488328,1.6781031491368688,2.170771517016424,1.2781031491368688,1
7.839999999999921,17.881311984426482,1.6810468485053127,2.1716245815226594,1.2810468485053126,1
7.85999999999992,17.928260733177844,1.6841490898836557,2.1724962011420677,1.2841490898836558,1
7.87999999999992,17.974858750532068,1.6874101528126781,2.1733893670070263,1.287410152812678,1
7.8999999999999195,18.021094550902234,1.690832168068654,2.17430762286185,1.290832168068654,1
7.919999999999919,18.06695636708532,1.6944165265870348,2.1752541482149224,1.2944165265870349,1
7.939999999999919,18.112432175940523,1.6981639036685248,2.1762317685238126,1.2981639036685246,1
7.959999999999918,18.15750972406766,1.7020742831851539,2.177242965380398,1.3020742831851537,1
7.979999999999918,18.202176553485526,1.7061469817863504,2.1782898866959823,1.3061469817863505,1
7.999999999999917,18.24642002731023,1.7103806731050135,2.1793743568864143,1.3103806731050134,1
8.019999999999918,18.290227355433565,1.714773411963589,2.1804978870572094,1.3147734119635888,1
8.039999999999917,18.333585620201386,1.71932265858014,2.1816616851886663,1.3193226585801399,1
8.059999999999917,18.376481802091963,1.7240253027744223,2.1828666663209906,1.3240253027744222,1
8.079999999999917,18.418902805394314,1.7288776881739565,2.184113462739409,1.3290121241652892,1
8.099999999999916,18.460835483886616,1.733875636420101,2.185402434159294,1.3352622100302427,1
8.119999999999916,18.502266666514526,1.7390144713741262,2.18673367791128,1.3429140797643473,1
8.139999999999915,18.543183183069544,1.7442890433232878,2.1881070391263835,1.3518929158453963,1
8.159999999999915,18.583578840288833,1.749692494698155,2.18952170089182,1.3621200464152645,1
8.179999999999914,18.623474534471825,1.7552127884446465,2.190975030748243,1.3735146775776783,1
8.199999999999914,18.662896694139548,1.7608372718566807,2.192464084877499,1.3859988283775124,1
8.219999999999914,18.701872431431802,1.7665548121750836,2.193986259415586,1.399499560392009,1
8.239999999999913,18.740428618092803,1.7723548352355363,2.195539075826207,1.4139481736651216,1
8.259999999999913,18.778591420443846,1.7782270216280374,2.1971201099200166,1.4292799539556205,1
8.279999999999912,18.816386306217705,1.784161304398663,2.1987269913893845,1.445434215936593,1
8.299999999999912,18.853838048607916,1.7901478569227947,2.2003573390087974,1.4623542793971922,1
8.319999999999911,18.890970729348446,1.796177060521103,2.2020085707600545,1.4799873787983107,1
8.339999999999911,18.92780776183336,1.8022395306214982,2.2036781026126406,1.498284597360976,1
8.35999999999991,18.964371901631385,1.8083261241920088,2.205363413193664,1.5172007498787734,1
8.37999999999991,19.000685268462878,1.814427999599473,2.207062058939133,1.5366942954925313,1
8.39999999999991,19.036769401268923,1.8205367961784762,2.20877171956623,1.5567273556051473,1
8.41999999999991,19.07264522244312,1.8266444378927584,2.2104901484093906,1.577265338313723,1
8.439999999999909,19.108333041459776,1.8327431129547858,2.212215167401379,1.5982767361577372,1
8.459999999999908,19.143852599101972,1.8388254033140643,2.213944700252462,1.6197330738157572,1
8.479999999999908,19.179223040505182,1.8448841421477233,2.215676735958753,1.6416085803516334,1
8.499999999999908,19.214462909796076,1.8509123661374145,2.2174093165837054,1.6638799613084965,1
8.519999999999907,19.249590156374733,1.856903313498002,2.2191405367581223,1.6865262223547852,1
8.539999999999907,19.28462214119698,1.8628504220062487,2.2208685431801625,1.7095284992827091,1
8.559999999999906,19.319575675832173,1.8687474148486645,2.2225915568415426,1.7328699871042936,1
8.579999999999906,19.35446712981854,1.8745885557006219,2.2243079390781353,1.7565360544285142,1
8.599999999999905,19.389312343323233,1.8803683721880173,2.226016120068162,1.7805138106811498,1
8.619999999999905,19.42412660112043,1.8860815647119489,2.227714575253402,1.8047918750091942,1
8.639999999999905,19.458924638646888,1.8917230047057265,2.2294018248964407,1.8293602469447414,1
8.659999999999904,19.493720679244454,1.8972878015564165,2.2310764519400568,1.8542102590851448,1
8.679999999999904,19.528528535825476,1.9027715018288582,2.2327371551515247,1.8793346809127314,1
8.699999999999903,19.563361526871205,1.9081698728134493,2.234382691485823,1.904727384028024,1
8.719999999999903,19.598232451637582,1.913478831032835,2.2360118570555274,1.9303831692547286,1
8.739999999999903,19.63315359602628,1.9186944406787758,2.237623486735003,1.956297675595707,1
8.759999999999902,19.668136738455722,1.9238129120490173,2.2392164537645924,1.982467295656709,1
8.779999999999902,19.70319315573215,1.9288305999841584,2.2407896693548035,2.0088890971367857,1
8.799999999999901,19.738333716090256,1.933744354215726,2.2423421965496595,2.0355610724595254,1
8.8199999999999,19.773569146498115,1.9385525508563275,2.2438735853554017,2.0624830064652837,1
